id,title,isPartOf,publicationYear,doi,docType,docSubType,provider,collection,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,keyphrase,wordCount,pageCount,outputFormat
http://www.jstor.org/stable/23510426,RECENT PUBLICATIONS IN MUSIC,Fontes Artis Musicae,2005,10.2307/23510426,article,misc,jstor,,2005-10-01,4,52,http://www.jstor.org/stable/23510426,Geraldine E. Ostrove,"International Association of Music Libraries, Archives, and Documentation Centres (IAML)",eng; fre; ger,217,310,,zagreb; kobenhavn; helsinki; jyväskylä; artis musicae; tallinn; fontes artis; hrvatska; tallinn eesti; fontes artis musicae,45411,94,unigrams; bigrams; trigrams
http://www.jstor.org/stable/26576528,"Index to <em>American Historical Review</em>, Volume 121",The American Historical Review,2016,10.2307/26576528,article,misc,jstor,,2016-12-01,5,121,http://www.jstor.org/stable/26576528,,Oxford University Press,eng,1810,1850,,empire; american; history; politics; stalinisation reconsidered; medieval; bartoloni tuazon; historical review; modern; american historical,31774,41,unigrams; bigrams; trigrams
http://www.jstor.org/stable/894427,Other Publications,Notes,1965,10.2307/894427,article,misc,jstor,,1965-10-01,1,22,http://www.jstor.org/stable/894427,Carroll D. Wade; Fred Blum,Music Library Association,eng,737,759,,illus bibl; university microfilms; pos film; arbor university; arbor university microfilms; church music; dufour chester; wiesbaden breitkopf; royal school; university diss,11733,23,unigrams; bigrams; trigrams
http://www.jstor.org/stable/843608,Review Article,Journal of Music Theory,1976,10.2307/843608,article,book-review,jstor,,1976-04-01,1,20,http://www.jstor.org/stable/843608,Joel Mandelbaum; Martin Cooper,Duke University Press,eng,138,147,,composers; stravinsky; schoenberg; musical; goldman; abraham; hutchings; schoenberg and stravinsky; historical assessment; balanced historical,3603,10,unigrams; bigrams; trigrams
http://www.jstor.org/stable/937279,Priaulx Rainier,The Musical Times,1955,10.2307/937279,article,research-article,jstor,,1955-07-01,1349,96,http://www.jstor.org/stable/937279,John Amis,Musical Times Publications Ltd.,eng,354,357,,string quartet; rainier; priaulx rainier; greek epigrams; miss rainier; archaic songs; unaccompanied choir; musical times; clarinet; howick,3057,4,unigrams; bigrams; trigrams
http://www.jstor.org/stable/829731,Volume Information,Journal of the American Musicological Society,1950,10.2307/829731,article,misc,jstor,,1950-10-01,3,3,http://www.jstor.org/stable/829731,,University of California Press,eng,298,301,,abstracts; musique; facing page; motet manuscript; chopin; polyphonie; communications; luiz heitor; mogen ovos; andrd gide,1754,4,unigrams; bigrams; trigrams
http://www.jstor.org/stable/741455,Back Matter,The Musical Quarterly,1978,10.2307/741455,article,misc,jstor,,1978-04-01,2,64,http://www.jstor.org/stable/741455,,Oxford University Press,eng,273,274,,symphonic catalog; orchestra; bote bock; beethoven; schirmer; schirmer amp; quarto score; study score; concerto; full score,4923,20,unigrams; bigrams; trigrams
http://www.jstor.org/stable/26565339,OTHER BOOKS OF INTEREST,Slavic Review,2017,10.2307/26565339,article,misc,jstor,,2017-12-01,4,76,http://www.jstor.org/stable/26565339,,Cambridge University Press,eng,1169,1171,,notes bibliography; bibliography index; bibliography chronology; index illustrations; notes bibliography index; leiden brill; illustrations photographs; literaturnoe obozrenie; novoe literaturnoe; photographs figures,1194,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/23308068,Front Matter,The American Historical Review,2010,10.2307/23308068,article,misc,jstor,,2010-12-01,5,115,http://www.jstor.org/stable/23308068,,Oxford University Press,eng,,,,american historical; contents continued; university; enlightenment; michael; robert; modern; chicago; historical review; culture,4605,13,unigrams; bigrams; trigrams
http://www.jstor.org/stable/4287445,Review Article,Social History,2007,10.2307/4287445,article,book-review,jstor,,2007-05-01,2,32,http://www.jstor.org/stable/4287445,Dale Tomich; Antonio Santamaría García; Luís Miguel García Mora,"Taylor & Francis, Ltd.",eng,243,245,,los ingenios; composers; cuban sugar; composers union; sugar mills; laplante; semi mechanized; mechanized; mechanized mills; soviet,1192,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/943911,Music in the Making,Tempo,1945,10.2307/943911,article,research-article,jstor,,1945-09-01,12,,http://www.jstor.org/stable/943911,,Cambridge University Press,eng,14,16,,boosey hawkes; peter grimes; britten; orchestra; string quartet; concerto; violin concerto; philharmonic; grimes interludes; sadlers wells,2817,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/921523,Absolute Pitch or Absolute Nonsense?,The Musical Times,1939,10.2307/921523,article,research-article,jstor,,1939-01-01,1151,80,http://www.jstor.org/stable/921523,Arthur L. Mata,Musical Times Publications Ltd.,eng,61,61,,musical; pedal piano; concert; musical times; sidonie goossens; cathedral cities; loughton choral; southwell notts; reginald goodalls; stronglysupported daily,1092,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/897438,Books Recently Published,Notes,1985,10.2307/897438,article,misc,jstor,,1985-12-01,2,42,http://www.jstor.org/stable/897438,William C. Parsons,Music Library Association,eng,303,323,,englewood cliffs; mla notes; scarecrow; york quill; poole dorset; musical; johann sebastian; dorset blandford; metuchen; sebastian bach,11208,21,unigrams; bigrams; trigrams
http://www.jstor.org/stable/26417292,Stalin’s Music Prize: Soviet Culture and Politics,Journal of the American Musicological Society,2017,10.2307/26417292,article,book-review,jstor,,2017-04-01,1,70,http://www.jstor.org/stable/26417292,LEAH GOLDMAN; Marina Frolova-Walker,University of California Press,eng,267,271,,frolova walker; stalin; stalin prize; soviet; marina frolova; socialist realism; frolova walker’s; composers; marina frolova walker; soviet music,2373,5,unigrams; bigrams; trigrams
http://www.jstor.org/stable/729619,Review Article,Music & Letters,1948,10.2307/729619,article,book-review,jstor,,1948-07-01,3,29,http://www.jstor.org/stable/729619,I. K.; William Wordsworth,Oxford University Press,eng,322,322,,allegro feroce; wordsworth william; wordsworth; brusque allegro; robert bridges; alec rowley; alternation chords; profuse ornamentation; predominantly diatonic; adagio,527,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/898613,Communications,Notes,1994,10.2307/898613,article,research-article,jstor,,1994-03-01,3,50,http://www.jstor.org/stable/898613,Ian MacDonald; Malcolm Hamrick Brown; John Bergsagel,Music Library Association,eng,1207,1211,,shostakovich; testimony; new shostakovich; composers; volkov; lev mazel; shostakovichs music; solomon volkov; kondrashin; kyrill kondrashin,3288,5,unigrams; bigrams; trigrams
http://www.jstor.org/stable/730009,Review Article,Music & Letters,1956,10.2307/730009,article,book-review,jstor,,1956-01-01,1,37,http://www.jstor.org/stable/730009,A. M.; Andrey Olkhovsky,Oxford University Press,eng,83,84,,soviet; petitio principii; exaggeratedly purist; ceaseless harrying; destinies; shostakovich; nigh unbearably; definite laws; gramophone wireless; musicological jargon,1216,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/4126435,The Soviet Opera Project: Ivan Dzerzhinsky vs. Ivan Susanin,Cambridge Opera Journal,2006,10.2307/4126435,article,research-article,jstor,,2006-07-01,2,18,http://www.jstor.org/stable/4126435,Marina Frolova-Walker,Cambridge University Press,eng,181,216,,soviet opera; marina frolova; frolova walker; lunacharsky; composers; stalin; operas; marina frolova walker; opera project; virgin soil,19641,36,unigrams; bigrams; trigrams
http://www.jstor.org/stable/931591,Index novorum librorum,Acta Musicologica,1948,10.2307/931591,article,misc,jstor,,1948-01-01,,20,http://www.jstor.org/stable/931591,Søren Sørensen,International Musicological Society,eng,85,109,,novorum librorum; kobenhavn; musique; stockholm; index novorum librorum; ziirich; verlag; musicale; beethoven; london,11274,25,unigrams; bigrams; trigrams
http://www.jstor.org/stable/922428,Front Matter,The Musical Times,1941,10.2307/922428,article,misc,jstor,,1941-07-01,1181,82,http://www.jstor.org/stable/922428,,Musical Times Publications Ltd.,eng,241,248,,musical; novello; lram arcm; pianoforte; successes; musical times; sonata; nunc dimittis; tobias matthay; dunelm frco,5563,10,unigrams; bigrams; trigrams
http://www.jstor.org/stable/950823,Reports from Abroad,The Musical Times,1961,10.2307/950823,article,research-article,jstor,,1961-06-01,1420,102,http://www.jstor.org/stable/950823,,Musical Times Publications Ltd.,eng,366,368,,ballet; margherita roberti; sextet; boccherini; luigi nonos; string quartet; midsummer nights; kirov ballet; dorothy dorow; melos ensemble,2812,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/3876928,Review Article,Music & Letters,2006,10.2307/3876928,article,book-review,jstor,,2006-08-01,3,87,http://www.jstor.org/stable/3876928,David Fanning; Leonid Sabanejew; Ernest Kuhn,Oxford University Press,eng,471,473,,reminiscences; ernst kuhn; mysterium; startling reminder; composers; russian; unrealizable mysterium; bergs wozzeck; credulous sycophants; nicolas slonimsky,1627,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/900508,Review Article,Notes,1999,10.2307/900508,article,book-review,jstor,,1999-09-01,1,56,http://www.jstor.org/stable/900508,Laurel E. Fay; Levon Hakobian,Music Library Association,eng,165,166,,soviet; soviet music; composers; stalin; russian; ravels sonatina; musical; harwood academic; levon hakobian; boulezs sonatas,1395,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/3593369,'The New Woman': Lady Macbeth and Sexual Politics in the Stalinist Era,Cambridge Opera Journal,2001,10.2307/3593369,article,research-article,jstor,,2001-07-01,2,13,http://www.jstor.org/stable/3593369,Elizabeth A. Wells,Cambridge University Press,eng,163,189,,katerina; sergei; lady macbeth; shostakovich; kollontai; sexual; stalinist era; consummation scene; sexual politics; macbeth and sexual,10551,27,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24330451,Twentieth-Century Music and Politics: Essays in Memory of Neil Edmunds,Fontes Artis Musicae,2014,10.2307/24330451,article,book-review,jstor,,2014-04-01,2,61,http://www.jstor.org/stable/24330451,Cameron Pyke; Pauline Fairclough,"International Association of Music Libraries, Archives, and Documentation Centres (IAML)",eng,225,227,,neil edmunds; pauline faircloughs; melita milin; milner gullands; faircloughs impeccable; pyke dulwich; making judgements; faircloughs exami; artis musicae; gerard mcburneys,1049,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/832015,Review Article,Journal of the American Musicological Society,2000,10.2307/832015,article,book-review,jstor,,2000-07-01,2,53,http://www.jstor.org/stable/832015,Simon Morrison; Richard Taruskin,University of California Press,eng,412,425,,taruskin; russian; russia musically; stravinsky; defining russia; defining russia musically; musical; russian music; composers; soviet,7244,14,unigrams; bigrams; trigrams
http://www.jstor.org/stable/949590,Review Article,The Musical Times,1960,10.2307/949590,article,book-review,jstor,,1960-04-01,1406,101,http://www.jstor.org/stable/949590,Alec Robertson; Dom Anselm Hughes,Musical Times Publications Ltd.,eng,236,237,,dom anselm; shostakovich; programmes; television; seventieth anniversary; anselm hughes; everdelightful telemann; langham place; langham; denis stevens,2092,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/43212833,LITHUANIAN MUSICOLOGY IN HISTORICAL CONTEXT: 1945 TO THE PRESENT,Journal of Baltic Studies,2008,10.2307/43212833,article,research-article,jstor,,2008-09-01,3,39,http://www.jstor.org/stable/43212833,Vita Gruodytė,"Taylor & Francis, Ltd.",eng,263,282,,lithuanian; lithuanian musicology; musicologists; vilnius; lithuanian music; composers; soviet; vilnius vaga; composers union; muzika,10102,20,unigrams; bigrams; trigrams
http://www.jstor.org/stable/3332676,Official Culture and Cultural Repression: The Case of Dmitri Shostakovich,Journal of Aesthetic Education,1984,10.2307/3332676,article,research-article,jstor,,1984-10-01,3,18,http://www.jstor.org/stable/3332676,Kevin V. Mulcahy,University of Illinois Press,eng,69,83,,shostakovich; dmitri shostakovich; soviet; symphony; cultural; stalins; soviet union; stalin; official; cultural repression,6662,15,unigrams; bigrams; trigrams
http://www.jstor.org/stable/4213394,Review Article,The Slavonic and East European Review,2002,10.2307/4213394,article,book-review,jstor,,2002-01-01,1,80,http://www.jstor.org/stable/4213394,Pauline Fairclough; Neil Edmunds,Modern Humanities Research Association,eng,134,135,,soviet; proletarian; proletarian music; edmunds; symphony; russian; boris schwarzs; authorial asides; composers; roger scruton,766,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/937748,Review Article,The Musical Times,1955,10.2307/937748,article,book-review,jstor,,1955-04-01,1346,96,http://www.jstor.org/stable/937748,Martin Cooper,Musical Times Publications Ltd.,eng,197,197,,janacek; composers; hindemith; composers khachaturyan; faures keyboard; marion scott; gorer enthusiastically; chatto windus; ravels; debussy ascribes,917,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/3394941,Professional Materials,Music Educators Journal,1975,10.2307/3394941,article,misc,jstor,,1975-12-01,4,62,http://www.jstor.org/stable/3394941,,"Sage Publications, Inc.",eng,103,105,,contemporary music; electronic music; composers; herbst collection; orchestral snare; snare drummer; johannes herbst; music drama; tape coatings; keyboard players,1955,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/938139,Radio Notes,The Musical Times,1956,10.2307/938139,article,book-review,jstor,,1956-08-01,1362,97,http://www.jstor.org/stable/938139,Hans Seelig,Musical Times Publications Ltd.,eng,420,421,,boosey hawkes; preludes and fugues; composer; string quartet; hindemith; shostakovich; musical; melodic; two symphonic; mozarts,2450,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/148620,The Argument on the Thaw,Soviet Studies,1955,10.2307/148620,article,research-article,jstor,,1955-01-01,3,6,http://www.jstor.org/stable/148620,J. M.; K. Simonov; Ilya Ehrenburg,"Taylor & Francis, Ltd.",eng,289,302,,simonov; volodya; ehrenburg; andrey ivanovich; people; volodya pukhov; soviet; sokolovsky; zhuravlev; ilya ehrenburg,8209,14,unigrams; bigrams; trigrams
http://www.jstor.org/stable/737423,Front Matter,Music & Letters,1997,10.2307/737423,article,misc,jstor,,1997-08-01,3,78,http://www.jstor.org/stable/737423,,Oxford University Press,eng,480,482,,music letters; richard taruskin; oxford; haydns keyboard; music examples; inverted commas; keyboard music; acoustical; clarendon; westrup prize,2812,9,unigrams; bigrams; trigrams
http://www.jstor.org/stable/740405,The Weather at Mozart's Funeral,The Musical Quarterly,1960,10.2307/740405,article,research-article,jstor,,1960-01-01,1,46,http://www.jstor.org/stable/740405,Nicolas Slonimsky,Oxford University Press,eng,12,21,,mozarts; salieri; van swieten; mozarts funeral; funeral; mozarts death; mathilde ludendorff; vienna; swieten salieri; weather,4428,10,unigrams; bigrams; trigrams
http://www.jstor.org/stable/740883,Volume Information,The Musical Quarterly,1965,10.2307/740883,article,misc,jstor,,1965-01-01,1,51,http://www.jstor.org/stable/740883,,Oxford University Press,eng,738,743,,current chronicle; see current; see current chronicle; records; badura skoda; musical; contemporary music; ripin edwin; musical composition; nettl bruno,1677,6,unigrams; bigrams; trigrams
http://www.jstor.org/stable/3001119,Review Article,American Slavic and East European Review,1956,10.2307/3001119,article,book-review,jstor,,1956-10-01,3,15,http://www.jstor.org/stable/3001119,Lubov B. Keefer; Andrey Olkhovsky,"Association for Slavic, East European, and Eurasian Studies",eng,441,443,,shostakovich prokofiev; prokofiev shostakovich; stravinskys eschewal; saens bizet; poetess akhmatova; aloys mooser; zhdanovs ultimatum; neurasthenic sacrificial; idme siecle; berg rachmaninov,980,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/833704,Stretto,Perspectives of New Music,1995,10.2307/833704,article,research-article,jstor,,1995-01-01,1/2,33,http://www.jstor.org/stable/833704,Ronald Robboy,Perspectives of New Music,eng,180,190,,yiddish; jewish; sholom; sholom aleichem; violin; efrem zimbalist; rolnick; onderdonk dudden; stretto; trotsky,9286,11,unigrams; bigrams; trigrams
http://www.jstor.org/stable/946100,Schnittke in Context,Tempo,1992,10.2307/946100,article,research-article,jstor,,1992-09-01,182,,http://www.jstor.org/stable/946100,John Webb,Cambridge University Press,eng,19,22,,mahler; maxwell daviess; gustav mahler; musical; stylistic; stylistic pluralism; russian; shostakovich; pierrot lunaire; composers,2852,4,unigrams; bigrams; trigrams
http://www.jstor.org/stable/739998,Quarterly Book-List,The Musical Quarterly,1951,10.2307/739998,article,misc,jstor,,1951-07-01,3,37,http://www.jstor.org/stable/739998,Frank C. Campbell,Oxford University Press,eng,447,457,,johann sebastian; verl ges; sebastian bach; illus ports; dennis dobson; illus music; musica; johann sebastian bach; verlag; akadem verl,4922,11,unigrams; bigrams; trigrams
http://www.jstor.org/stable/25653046,"Right Singing in Estonian Orthodox Christianity: A Study of Music, Theology, and Religious Ideology",Ethnomusicology,2009,10.2307/25653046,article,research-article,jstor,,2009-01-01,1,53,http://www.jstor.org/stable/25653046,Jeffers Engelhardt,University of Illinois Press,eng,32,57,,orthodox; estonian; right singing; orthodox estonians; prophetess hanna; byzantine; saint simeon; estonian orthodox; religious; terje palli,11321,26,unigrams; bigrams; trigrams
http://www.jstor.org/stable/730200,Review Article,Music & Letters,1948,10.2307/730200,article,book-review,jstor,,1948-01-01,1,29,http://www.jstor.org/stable/730200,K. A.; Robin Milford,Oxford University Press,eng,109,110,,adam carse; fantasy quartet; milhaud; semi chorus; rhapsody sinfonietta; miniature score; concerto moeran; alligator; milhaud darius; darius danses,1080,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.5699/slaveasteurorev2.97.1.0001,"1917 and Beyond: Continuity, Rupture and Memory in Russian Music",The Slavonic and East European Review,2019,10.5699/slaveasteurorev2.97.1.0001,article,research-article,jstor,,2019-01-01,1,97,http://www.jstor.org/stable/10.5699/slaveasteurorev2.97.1.0001,Philip Ross Bullock; Pauline Fairclough,Modern Humanities Research Association,eng,1,8,,pauline fairclough; soviet; russian; ross bullock; soviet union; russian music; bullock pauline; modernism; philip ross; revolution,3334,8,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.5699/slaveasteurorev2.89.1.0137,Sofia Gubaidulina: A Biography,The Slavonic and East European Review,2011,10.5699/slaveasteurorev2.89.1.0137,article,research-article,jstor,,2011-01-01,1,89,http://www.jstor.org/stable/10.5699/slaveasteurorev2.89.1.0137,"Alexander Ivashkin; Kurtz, Michael.",Modern Humanities Research Association,en,137,138,,russian music; composers union; delusional voyeurism; sacher stiftung; vivente autograph; bolshoi theatre; concerto grosso; malcolm hamrick; extremely helpful; notes bibliography,933,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/41811890,'ABOUT AS WILD AND BARBARIC AS WELL COULD BE IMAGINED...': THE CRITICAL RECEPTION OF RIMSKY-KORSAKOV IN NINETEENTH-CENTURY ENGLAND,Music & Letters,2012,10.2307/41811890,article,research-article,jstor,,2012-11-01,4,93,http://www.jstor.org/stable/41811890,Stephen Muir,Oxford University Press,eng,513,542,,russian music; musical; tchaikovsky; montagu nathan; composers; england; english; musical world; musical times; performances,18489,30,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24619329,The Present and the Unpredictable Past: Music and Musical Life of St. Petersburg and Moscow Since the 1960s,International Journal of Musicology,1996,10.2307/24619329,article,research-article,jstor,,1996-01-01,,5,http://www.jstor.org/stable/24619329,Margarita Mazo,Peter Lang AG,eng,371,400,,composers; soviet; soviet composers; musical; russian; musicology; socialist realism; artistic; symphony; compositions,11784,30,unigrams; bigrams; trigrams
http://www.jstor.org/stable/924022,Review Article,The Musical Times,1940,10.2307/924022,article,book-review,jstor,,1940-06-01,1168,81,http://www.jstor.org/stable/924022,M. D. C.; Vladimir Jankélévitch,Musical Times Publications Ltd.,eng,260,261,,musical; faures music; revue musicale; musique; elizabethan music; melodie; debussy; incantato napolis; malato immaginario; remo pietris,2008,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.2979/globalsouth.13.2.04,Strange Love: Parajanov and the Affects of Late Soviet (Inter)nationalisms,The Global South,2019,10.2979/globalsouth.13.2.04,article,research-article,jstor,,2019-10-01,2,13,http://www.jstor.org/stable/10.2979/globalsouth.13.2.04,Leah Feldman,Indiana University Press,eng,73,103,,soviet; cinematic; tableau; ashik kerib; tableau vivant; leah feldman; sensuous; sensuous thought; caucasus; sensuousness,13600,31,unigrams; bigrams; trigrams
http://www.jstor.org/stable/896963,Key to Abbreviated Imprints,Notes,1970,10.2307/896963,article,misc,jstor,,1970-12-01,2,27,http://www.jstor.org/stable/896963,,Music Library Association,eng,364,364,,peters; presser; verlag peters; leipzig veb; london; boosey; summy birchard; noetzel wilhelmshaven; boosey eulenburg; presser mjq,443,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/729674,Review Article,Music & Letters,1949,10.2307/729674,article,book-review,jstor,,1949-04-01,2,30,http://www.jstor.org/stable/729674,Desmond Ratcliffe,Oxford University Press,eng,193,193,,novello london; melodic interest; rhapsody passacaglia; motto theme; concerto; violin; sonata; allegro vivace; performers rawsthorne; delius concerto,549,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/730114,The Strange Case of Professor Assafiev,Music & Letters,1957,10.2307/730114,article,research-article,jstor,,1957-10-01,4,38,http://www.jstor.org/stable/730114,M. Montagu-Nathan,Oxford University Press,eng,335,340,,musical; muzika; ballet; miaskovsky; stassov; russian; composer; bolshoi company; russian musical; covent garden,2384,6,unigrams; bigrams; trigrams
http://www.jstor.org/stable/854544,Review Article,Music & Letters,2000,10.2307/854544,article,book-review,jstor,,2000-11-01,4,81,http://www.jstor.org/stable/854544,Marina Frolova-Walker; Antonin V. Preobraženskij; Andreas Wehrmeyer; Ernst Kuhn,Oxford University Press,eng,609,611,,preobrazhenskys; russian; church music; smolensky; nationalist; oratorio; folksong; neumatic; slavica musicologica; russian polyphonic,2473,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/727611,Musica Transalpina,Music & Letters,1946,10.2307/727611,article,research-article,jstor,,1946-10-01,4,27,http://www.jstor.org/stable/727611,Alfred Einstein,Oxford University Press,eng,273,274,,boosey hawkes; bispham; marenzio primo; waldes nacht; bispham sing; heard bispham; sing waldes; primo libro; bispham sing waldes; string quartet,1184,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/965694,Peinture: Some Thoughts on Denisov,The Musical Times,1991,10.2307/965694,article,research-article,jstor,,1991-05-01,1779,132,http://www.jstor.org/stable/965694,David Wright,Musical Times Publications Ltd.,eng,242,243,,denisov; peinture; composers; moscow conservatoire; musical; mcburney; susan bradshaw; textures; soviet composers; edison denisov,2150,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/740786,Current Chronicle,The Musical Quarterly,1959,10.2307/740786,article,research-article,jstor,,1959-04-01,2,45,http://www.jstor.org/stable/740786,Alexander L. Ringer; Irving Lowens; Karl H. Wörner; Everett Helm,Oxford University Press,eng,230,254,,leningrad; symphony; musical; musical quarterly; composers; current chronicle; ballet; orchestras; orchestra; undine,8736,25,unigrams; bigrams; trigrams
http://www.jstor.org/stable/731823,Music Received,Music & Letters,1968,10.2307/731823,article,misc,jstor,,1968-07-01,3,49,http://www.jstor.org/stable/731823,,Oxford University Press,eng,309,312,,schott mainz; wydawnictwo muzyczne; polskie wydawnictwo; polskie wydawnictwo muzyczne; muzyczne warsaw; bmi canada; wydawnictwo muzyczne warsaw; mills ontario; score polskie; score schott,1359,4,unigrams; bigrams; trigrams
http://www.jstor.org/stable/29532145,"PERCEPTIONS OF EXILE: NABOKOV, BELLOW, AND THE PROVINCE OF ART",Studies in the Novel,1982,10.2307/29532145,article,research-article,jstor,,1982-04-01,1,14,http://www.jstor.org/stable/29532145,PETER BALBERT,Johns Hopkins University Press,eng,95,104,,nabokov; bellow; bellows; harriss; fiction; prousts; saul bellow; lolita; lectures; madame bovary,5794,10,unigrams; bigrams; trigrams
http://www.jstor.org/stable/742194,Letter from Moscow Post October Soviet Art: Canon and Symbol,The Musical Quarterly,1990,10.2307/742194,article,research-article,jstor,,1990-01-01,2,74,http://www.jstor.org/stable/742194,Alexander Ivashkin,Oxford University Press,eng,303,317,,musical; moscow; socialist realism; soviet; gavriil popov; malevich; spiritual; soviet art; alexandr; kazimir malevich,5728,15,unigrams; bigrams; trigrams
http://www.jstor.org/stable/23308199,"Such Freedom, If Only Musical: Unofficial Soviet Music during the Thaw",The American Historical Review,2010,10.2307/23308199,article,book-review,jstor,,2010-12-01,5,115,http://www.jstor.org/stable/23308199,Kiril Tomoff; Peter J. Schmelz,Oxford University Press,eng,1556,1556,,schmelz; composers; unofficial; officialdom; soviet; musical officialdom; soviet avant; unofficial music; six composers; denisov sofia,951,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.5699/slaveasteurorev2.92.3.0401,Intimacy and Distance: Valentin Sil′vestrov's <em>Tikhie pesni</em>,The Slavonic and East European Review,2014,10.5699/slaveasteurorev2.92.3.0401,article,research-article,jstor,,2014-07-01,3,92,http://www.jstor.org/stable/10.5699/slaveasteurorev2.92.3.0401,Philip Ross Bullock,Modern Humanities Research Association,en,401,429,,tikhie pesni; ross bullock; valentin; mandel; musical; pushkin; philip ross; poetry; philip ross bullock; kosmos valentina,11540,29,unigrams; bigrams; trigrams
http://www.jstor.org/stable/735167,"Musorgskij: l'opera, il pensiero",Music & Letters,1986,10.2307/735167,article,book-review,jstor,,1986-10-01,4,67,http://www.jstor.org/stable/735167,John Warrack; Anna Maria Morazzoni,Oxford University Press,eng,436,436,,lady macbeth; fausto malcovati; puccini poulenc; musikalischer realismus; bartok puccini; gioacchino lanza; realism; alexandra orlova; boris godunov; lanza tomasi,707,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/40399923,Review Article,Science & Society,1948,10.2307/40399923,article,book-review,jstor,,1948-10-01,4,12,http://www.jstor.org/stable/40399923,Norman Cazden; Ivan Martynov; T. Guralsky,Guilford Press,eng,469,471,,shostakovich; soviet; dmitri shostakovich; martynov; soviet music; shostakovichs compositions; music critics; lady macbeth; prokofiev shostakovich; cazden vassar,988,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/763585,Some Thoughts on the History and Historiography of Russian Music,The Journal of Musicology,1984,10.2307/763585,article,research-article,jstor,,1984-10-01,4,3,http://www.jstor.org/stable/763585,Richard Taruskin,University of California Press,eng,321,339,,russian; russian music; glinka; musical; nationalism; composers; stravinsky; conservatory; century; nineteenth,10603,19,unigrams; bigrams; trigrams
http://www.jstor.org/stable/741553,Félicien David (1810-1876) and French Romantic Orientalism,The Musical Quarterly,1976,10.2307/741553,article,research-article,jstor,,1976-10-01,4,62,http://www.jstor.org/stable/741553,Peter Gradenwitz,Oxford University Press,eng,471,506,,felicien david; desert; davids; composer; musical; musical quarterly; symphonic ode; theophile gautier; enfantin; berlioz,14386,36,unigrams; bigrams; trigrams
http://www.jstor.org/stable/889855,Back Matter,Notes,1950,10.2307/889855,article,misc,jstor,,1950-09-01,4,7,http://www.jstor.org/stable/889855,,Music Library Association,eng,651,658,,antonio vivaldi; piano solo; musik sammelwerke; cornets trombone; leo sowerby; folkways; musical; ethnic folkways; barraud; gray novello,2054,9,unigrams; bigrams; trigrams
http://www.jstor.org/stable/766287,Conferences,Journal of the Royal Musical Association,1992,10.2307/766287,article,misc,jstor,,1992-01-01,1,117,http://www.jstor.org/stable/766287,,Royal Musical Association,eng,165,175,,university; musical; composers; women composers; century; college; conferences; eighteenth; repertory; une mousse,4242,11,unigrams; bigrams; trigrams
http://www.jstor.org/stable/894277,Volume Information,Notes,1967,10.2307/894277,article,misc,jstor,,1967-06-01,4,23,http://www.jstor.org/stable/894277,,Music Library Association,eng,909,920,,lowens violet; johann; erbrecht lother; continuo; violoncello; orchestra; violin; thematic index; broadside ballad; william,4507,12,unigrams; bigrams; trigrams
http://www.jstor.org/stable/3128835,The Earliest Christian Chant Repertory Recovered: The Georgian Witnesses to Jerusalem Chant,Journal of the American Musicological Society,1994,10.2307/3128835,article,research-article,jstor,,1994-04-01,1,47,http://www.jstor.org/stable/3128835,Peter Jeffery,University of California Press,eng,1,38,,jerusalem; georgian; byzantine; liturgical; chant repertory; lectionary; liturgy; ambrosian; bedi kartlisa; american musicological,18107,38,unigrams; bigrams; trigrams
